"STATION","NAME","DATE","AWND","PRCP","TAVG","TMAX","TMIN"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-08-02","7.83","0.37","71","78","63"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-08-03","9.62","0.00","71","82","61"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-08-04","7.61","0.00","72","87","62"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-08-05","5.82","0.00","75","88","62"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-08-06","5.37","0.00","68","84","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-08-07","7.38","0.00","67","76","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-08-08","7.16","0.00","65","69","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-08-09","5.82","0.00","66","76","61"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-08-10","4.92","0.38","66","74","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-08-11","8.72","0.00","66","75","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-08-12","4.92","0.00","67","79","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-08-13","4.92","0.00","71","85","61"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-08-14","5.14","0.00","73","84","62"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-08-15","6.04","0.00","69","78","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-08-16","7.38","0.00","66","69","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-08-17","5.59","0.00","65","75","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-08-18","4.47","0.00","66","76","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-08-19","6.49","0.00","67","76","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-08-20","6.04","0.00","67","82","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-08-21","6.04","0.30","66","70","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-08-22","4.47","0.08","61","71","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-08-23","5.82","0.00","64","73","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-08-24","7.83","0.00","65","76","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-08-25","7.16","0.00","67","74","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-08-26","11.41","0.00","67","79","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-08-27","11.63","0.00","70","85","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-08-28","7.16","0.00","75","89","66"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-08-29","8.50","0.07","71","78","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-08-30","5.82","0.00","67","77","63"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-08-31","4.92","0.00","69","78","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-09-01","5.82","0.00","70","79","63"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-09-02","6.93","0.00","69","79","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-09-03","5.14","0.00","69","81","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-09-04","6.49","0.00","67","76","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-09-05","6.71","0.00","68","79","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-09-06","7.83","0.00","69","77","61"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-09-07","5.59","0.59","65","67","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-09-08","8.05","0.04","63","74","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-09-09","6.93","0.29","62","68","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-09-10","4.47","0.00","62","72","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-09-11","5.59","0.00","63","73","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-09-12","8.50","0.24","67","79","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-09-13","10.74","0.00","66","71","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-09-14","8.50","0.05","64","67","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-09-15","8.50","0.44","61","61","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-09-16","7.38","0.09","59","68","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-09-17","8.50","0.65","59","64","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-09-18","5.82","0.10","59","68","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-09-19","3.58","0.04","60","70","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-09-20","4.70","0.00","62","69","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-09-21","5.37","0.00","62","67","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-09-22","7.38","0.24","62","65","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-09-23","10.74","0.12","59","62","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-09-24","8.05","0.00","61","69","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-09-25","6.71","0.00","62","69","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-09-26","9.62","0.16","63","69","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-09-27","9.62","0.14","58","64","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-09-28","7.61","0.04","51","60","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-09-29","7.38","0.09","51","56","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-09-30","8.72","0.00","51","60","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-10-01","5.59","0.00","50","62","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-10-02","4.92","0.00","53","64","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-10-03","8.05","0.02","57","62","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-10-04","11.18","0.03","53","62","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-10-05","4.70","0.00","55","63","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-10-06","4.92","0.00","54","65","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-10-07","14.32","0.05","56","63","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-10-08","8.05","0.17","52","53","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-10-09","6.71","0.00","45","52","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-10-10","6.93","0.00","45","58","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-10-11","7.61","0.00","50","64","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-10-12","4.25","0.00","54","59","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-10-13","2.91","0.00","53","58","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-10-14","4.92","0.00","51","60","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-10-15","5.37","0.00","53","61","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-10-16","8.72","0.51","55","58","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-10-17","14.76","0.15","54","56","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-10-18","10.96","0.82","51","52","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-10-19","7.38","0.96","49","56","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-10-20","10.51","0.13","49","54","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-10-21","12.97","0.39","53","59","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-10-22","8.50","0.10","57","59","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-10-23","6.71","0.00","51","57","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-10-24","2.91","0.00","51","64","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-10-25","8.95","0.34","53","58","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-10-26","9.84","0.00","48","54","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-10-27","6.71","0.00","47","55","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-10-28","5.59","0.00","43","53","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-10-29","11.18","0.00","43","50","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-10-30","9.17","0.00","42","53","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-10-31","4.92","0.00","43","53","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-11-01","10.74","0.00","45","56","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-11-02","6.04","0.00","48","57","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-11-03","4.92","0.00","48","57","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-11-04","6.93","0.00","49","57","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-11-05","6.49","0.00","47","56","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-11-06","7.61","0.00","48","54","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-11-07","3.13","0.00","47","58","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-11-08","5.37","0.00","47","58","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-11-09","6.04","0.32","50","53","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-11-10","5.59","0.00","52","54","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-11-11","4.03","0.00","51","61","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-11-12","5.14","0.25","50","53","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-11-13","8.95","0.00","52","55","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-11-14","5.14","0.00","49","54","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-11-15","10.07","0.19","51","58","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-11-16","6.04","0.01","51","54","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-11-17","9.17","0.09","53","58","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-11-18","5.37","0.26","52","52","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-11-19","8.95","0.39","49","52","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-11-20","11.63","0.00","46","50","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-11-21","3.58","0.00","41","45","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-11-22","2.91","0.00","39","46","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-11-23","10.51","0.00","40","52","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-11-24","8.50","0.11","50","52","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-11-25","6.71","0.09","45","47","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-11-26","9.84","0.00","41","46","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-11-27","10.51","0.00","41","48","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-11-28","10.51","0.00","38","45","31"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-11-29","7.61","0.00","36","42","31"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-11-30","6.93","0.00","35","47","26"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-12-01","8.28","0.02","42","46","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-12-02","2.46","0.00","43","51","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-12-03","8.50","0.00","47","52","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-12-04","6.26","0.03","49","50","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-12-05","5.59","0.00","47","52","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-12-06","5.59","0.00","48","56","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-12-07","4.70","0.29","49","51","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-12-08","3.80","0.03","49","52","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-12-09","4.03","0.00","46","47","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-12-10","6.71","0.13","41","45","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-12-11","8.05","0.54","45","49","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-12-12","14.99","0.23","48","51","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-12-13","7.83","0.00","46","49","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-12-14","4.47","0.08","44","45","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-12-15","5.14","0.11","42","44","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-12-16","6.49","0.00","41","46","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-12-17","3.80","0.00","42","47","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-12-18","6.93","0.30","43","46","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-12-19","10.96","1.32","44","53","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-12-20","10.29","3.25","52","54","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-12-21","6.93","0.83","48","52","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-12-22","7.38","0.14","43","44","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-12-23","6.04","0.29","42","44","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-12-24","4.70","0.00","38","40","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-12-25","4.47","0.00","40","44","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-12-26","6.04","0.05","35","39","30"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-12-27","5.37","0.01","39","45","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-12-28","4.25","0.00","44","47","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-12-29","4.70","0.01","45","51","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-12-30","9.84","0.04","46","48","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2019-12-31","14.76","0.26","48","53","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-01-01","14.32","0.00",,"53","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-01-02","9.17","0.21","45","50","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-01-03","9.62","0.39","48","62","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-01-04","14.09","0.10","47","46","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-01-05","14.32","0.14","44","48","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-01-06","16.33","1.19","45","51","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-01-07","14.99","0.28","51","55","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-01-08","12.08","0.04","45","45","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-01-09","4.03","0.06","36","39","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-01-10","12.97","0.50","38","44","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-01-11","14.54","0.09","44","46","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-01-12","15.21","0.18","42","45","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-01-13","9.62","0.09","35","37","30"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-01-14","10.51","0.01","30","36","28"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-01-15","15.66","0.01","35","46","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-01-16","10.07","0.00","41","45","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-01-17","6.93","0.02","37","42","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-01-18","9.84","0.34","42","51","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-01-19","9.17","0.03","48","54","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-01-20","5.37","0.00","50","53","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-01-21","13.87","0.52","49","53","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-01-22","9.62","0.22","45","50","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-01-23","11.18","0.99","51","55","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-01-24","10.07","0.47","51","52","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-01-25","4.92","0.16","48","52","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-01-26","11.86","0.35","49","54","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-01-27","9.62","0.61","48","51","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-01-28","7.83","0.67","47","53","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-01-29","6.71","0.37","48","51","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-01-30","7.38","0.41","46","51","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-01-31","16.78","0.78","51","59","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-02-01","15.21","1.18","53","55","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-02-02","6.71","0.00","39","44","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-02-03","3.80","0.11","38","43","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-02-04","7.83","0.11","35","41","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-02-05","11.41","0.52","43","50","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-02-06","6.04","0.83","49","51","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-02-07","13.42","0.43","47","52","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-02-08","9.62","0.04","45","48","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-02-09","2.91","0.00","43","48","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-02-10","3.80","0.00","42","48","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-02-11","8.28","0.01","41","48","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-02-12","2.24","0.07","46","48","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-02-13","11.41","0.02","43","48","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-02-14","13.65","0.11","44","50","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-02-15","11.41","0.11","44","46","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-02-16","9.62","0.00","43","48","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-02-17","5.14","0.00","41","48","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-02-18","8.95","0.00","40","48","31"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-02-19","8.28","0.00","41","55","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-02-20","7.38","0.00","48","58","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-02-21","5.82","0.00","45","54","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-02-22","5.14","0.07","45","47","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-02-23","18.34","0.18","45","48","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-02-24","9.40","0.00","43","50","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-02-25","4.03","0.00","43","51","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-02-26","4.70","0.05","47","53","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-02-27","5.37","0.00","47","57","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-02-28","10.29","0.09","45","50","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-02-29","10.07","0.12","44","49","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-03-01","5.82","0.00","40","47","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-03-02","14.32","0.01","44","48","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-03-03","14.09","0.18","49","53","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-03-04","7.61","0.00","46","52","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-03-05","8.95","0.23","46","56","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-03-06","3.58","0.48","43","43","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-03-07","7.16","0.04","42","45","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-03-08","5.82","0.00","40","49","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-03-09","4.92","0.00","40","50","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-03-10","11.41","0.00","43","51","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-03-11","7.16","0.07","47","51","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-03-12","4.70","0.00","44","52","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-03-13","11.63","0.38","41","43","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-03-14","15.66","0.00","38","44","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-03-15","18.57","0.00","37","46","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-03-16","12.08","0.00","43","55","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-03-17","4.47","0.00","44","54","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-03-18","4.92","0.00","44","56","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-03-19","4.92","0.00","47","61","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2020-03-20","4.92","0.00","51","62","39"
